timestamp,hours,water_level_cm,rise_rate_cm_per_h,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+026.58h,26.583,4.29,-14.8267,15,45,28.6,19.4,SAFE,False,True,True
T+026.67h,26.667,5.41,13.4336,15,45,28.1,19.4,SAFE,False,True,True
T+026.75h,26.75,4.76,-7.7774,15,45,27.3,19.4,SAFE,False,True,True
T+026.83h,26.833,4.34,-5.0531,15,45,28.6,19.4,SAFE,False,True,True
T+026.92h,26.917,6.52,26.1359,15,45,27.8,19.4,SAFE,False,True,True
T+027.00h,27.0,5.8,-8.6452,15,45,27.8,19.4,SAFE,False,True,True
T+027.08h,27.083,5.58,-2.6452,15,45,27.3,12.3,SAFE,False,True,True
T+027.17h,27.167,4.52,-12.7017,15,45,27.4,19.4,SAFE,False,True,True
T+027.25h,27.25,4.39,-1.5682,15,45,28.4,9.1,SAFE,False,True,True
T+027.33h,27.333,6.09,20.4678,15,45,27.8,19.4,SAFE,False,True,True
T+027.42h,27.417,6.71,7.3728,15,45,28.4,19.4,SAFE,False,True,True
T+027.50h,27.5,6.06,-7.7937,15,45,27.1,19.4,SAFE,False,True,True
T+027.58h,27.583,5.05,-12.0366,15,45,27.7,19.4,SAFE,False,True,True
T+027.67h,27.667,5.84,9.4291,15,45,27.3,19.4,SAFE,False,True,True
T+027.75h,27.75,4.05,-21.4893,15,45,28.2,19.4,SAFE,False,True,True
T+027.83h,27.833,4.23,2.1797,15,45,28.1,10.9,SAFE,False,True,True
T+027.92h,27.917,4.16,-0.862,15,45,27.9,6.9,SAFE,False,True,True
T+028.00h,28.0,5.49,15.9493,15,45,27.6,19.4,SAFE,False,True,True
T+028.08h,28.083,4.21,-15.3388,15,45,28.1,19.4,SAFE,False,True,True
T+028.17h,28.167,6.8,31.0985,15,45,27.8,19.4,SAFE,False,True,True
T+028.25h,28.25,5.0,-21.6173,15,45,28.7,19.4,SAFE,False,True,True
T+028.33h,28.333,6.55,18.5512,15,45,28.6,19.4,SAFE,False,True,True
T+028.42h,28.417,5.07,-17.7624,15,45,27.6,19.4,SAFE,False,True,True
T+028.50h,28.5,2.77,-27.608,15,45,28.5,19.4,SAFE,False,True,True
T+028.58h,28.583,4.86,25.1854,15,45,28.1,19.4,SAFE,False,True,True
T+028.67h,28.667,5.29,5.0902,15,45,29.6,19.4,SAFE,False,True,False
T+028.75h,28.75,6.73,17.3523,15,45,27.6,19.4,SAFE,False,True,True
T+028.83h,28.833,5.53,-14.4044,15,45,28.3,19.4,SAFE,False,True,True
T+028.92h,28.917,6.01,5.6664,15,45,28.6,19.4,SAFE,False,True,False
T+029.00h,29.0,5.68,-3.9632,15,45,28.2,16.2,SAFE,False,True,True
T+029.08h,29.083,4.83,-10.2026,15,45,27.4,19.4,SAFE,False,True,True
T+029.17h,29.167,4.9,0.9097,15,45,28.1,7.1,SAFE,False,True,True
T+029.25h,29.25,4.53,-4.4215,15,45,28.1,17.6,SAFE,False,True,True
T+029.33h,29.333,6.2,19.9741,15,45,28.1,19.4,SAFE,False,True,True
T+029.42h,29.417,3.75,-29.3311,15,45,28.3,19.4,SAFE,False,True,True
T+029.50h,29.5,4.78,12.3626,15,45,27.8,19.4,SAFE,False,True,True
T+029.58h,29.583,3.83,-11.4859,15,45,27.9,19.4,SAFE,False,True,True
T+029.67h,29.667,4.13,3.6421,15,45,28.4,15.3,SAFE,False,True,True
T+029.75h,29.75,5.0,10.3957,15,45,28.1,19.4,SAFE,False,True,True
T+029.83h,29.833,4.85,-1.7562,15,45,27.3,9.6,SAFE,False,True,True
T+029.92h,29.917,4.85,0.0151,15,45,28.1,4.4,SAFE,False,True,True
T+030.00h,30.0,5.79,11.2487,15,45,28.8,19.4,SAFE,False,True,True
T+030.08h,30.083,3.76,-24.2891,15,45,27.3,19.4,SAFE,False,True,True
T+030.17h,30.167,4.2,5.1811,15,45,28.1,19.4,SAFE,False,True,True
T+030.25h,30.25,7.25,36.6177,15,45,28.3,19.4,SAFE,False,True,True
T+030.33h,30.333,4.26,-35.8063,15,45,27.9,19.4,SAFE,False,True,True
T+030.42h,30.417,3.92,-4.1801,15,45,28.7,16.9,SAFE,False,True,True
T+030.50h,30.5,5.68,21.1748,15,45,28.3,19.4,SAFE,False,True,True
T+030.58h,30.583,5.78,1.2028,15,45,27.7,8.0,SAFE,False,True,True
T+030.67h,30.667,2.73,-36.6199,15,45,28.0,19.4,SAFE,False,True,True
T+030.75h,30.75,4.94,26.5631,15,45,27.8,19.4,SAFE,False,True,True
T+030.83h,30.833,4.16,-9.4368,15,45,27.9,19.4,SAFE,False,True,True
T+030.92h,30.917,4.53,4.4687,15,45,28.6,17.8,SAFE,False,True,True
T+031.00h,31.0,4.82,3.5635,15,45,28.1,15.0,SAFE,False,True,True
T+031.08h,31.083,5.8,11.7167,15,45,28.0,19.4,SAFE,False,True,True
T+031.17h,31.167,6.27,5.6162,15,45,28.3,19.4,SAFE,False,True,True
T+031.25h,31.25,3.94,-27.955,15,45,26.9,19.4,SAFE,False,True,True
T+031.33h,31.333,5.05,13.3492,15,45,27.9,19.4,SAFE,False,True,True
T+031.42h,31.417,4.34,-8.4947,15,45,28.4,19.4,SAFE,False,True,True
T+031.50h,31.5,3.95,-4.7432,15,45,26.9,18.6,SAFE,False,True,True
T+031.58h,31.583,3.9,-0.5603,15,45,27.7,6.0,SAFE,False,True,True
T+031.67h,31.667,5.0,13.1882,15,45,28.2,19.4,SAFE,False,True,True
T+031.75h,31.75,4.03,-11.7017,15,45,28.4,19.4,SAFE,False,True,True
T+031.83h,31.833,1.84,-26.2638,15,45,28.6,19.4,SAFE,False,True,True
T+031.92h,31.917,4.49,31.8221,15,45,28.0,19.4,SAFE,False,True,True
T+032.00h,32.0,5.87,16.6019,15,45,27.7,19.4,SAFE,False,True,True
T+032.08h,32.083,5.5,-4.5252,15,45,27.6,17.9,SAFE,False,True,True
T+032.17h,32.167,2.97,-30.3478,15,45,27.7,19.4,SAFE,False,True,True
T+032.25h,32.25,6.28,39.7479,15,45,27.7,19.4,SAFE,False,True,True
T+032.33h,32.333,5.48,-9.5352,15,45,28.2,19.4,SAFE,False,True,True
T+032.42h,32.417,6.25,9.2297,15,45,28.1,19.4,SAFE,False,True,True
T+032.50h,32.5,3.7,-30.6919,15,45,27.8,19.4,SAFE,False,True,True
T+032.58h,32.583,6.59,34.7664,15,45,28.0,19.4,SAFE,False,True,True
T+032.67h,32.667,5.17,-17.0281,15,45,27.8,19.4,SAFE,False,True,True
T+032.75h,32.75,3.56,-19.3189,15,45,28.2,19.4,SAFE,False,True,True
T+032.83h,32.833,5.27,20.4713,15,45,27.3,19.4,SAFE,False,True,True
T+032.92h,32.917,3.0,-27.2898,15,45,28.5,19.4,SAFE,False,True,True
T+033.00h,33.0,5.34,28.1686,15,45,28.2,19.4,SAFE,False,True,True
T+033.08h,33.083,3.65,-20.3142,15,45,29.0,19.4,SAFE,False,True,True
T+033.17h,33.167,4.99,16.1295,15,45,28.7,19.4,SAFE,False,True,True
T+033.25h,33.25,4.6,-4.7637,15,45,28.6,18.6,SAFE,False,True,True
T+033.33h,33.333,5.54,11.3111,15,45,27.9,19.4,SAFE,False,True,True
T+033.42h,33.417,3.48,-24.7017,15,45,27.4,19.4,SAFE,False,True,True
T+033.50h,33.5,5.3,21.8217,15,45,28.0,19.4,SAFE,False,True,True
T+033.58h,33.583,4.01,-15.5232,15,45,27.3,19.4,SAFE,False,True,True
T+033.67h,33.667,3.6,-4.9347,15,45,28.0,19.2,SAFE,False,True,True
T+033.75h,33.75,3.2,-4.7078,15,45,28.1,18.5,SAFE,False,True,True
T+033.83h,33.833,5.32,25.3457,15,45,28.1,19.4,SAFE,False,True,True
T+033.92h,33.917,5.39,0.8875,15,45,28.7,7.0,SAFE,False,True,True
T+034.00h,34.0,4.8,-7.0318,15,45,27.0,19.4,SAFE,False,True,True
T+034.08h,34.083,4.12,-8.2264,15,45,28.5,19.4,SAFE,False,True,True
T+034.17h,34.167,4.92,9.5958,15,45,28.4,19.4,SAFE,False,True,True
T+034.25h,34.25,3.97,-11.3921,15,45,28.5,19.4,SAFE,False,True,True
T+034.33h,34.333,5.48,18.1286,15,45,28.4,19.4,SAFE,False,True,True
T+034.42h,34.417,5.1,-4.5834,15,45,27.4,18.1,SAFE,False,True,True
T+034.50h,34.5,4.92,-2.0951,15,45,28.1,10.6,SAFE,False,True,True
T+034.58h,34.583,5.68,9.105,15,45,27.9,19.4,SAFE,False,True,True
T+034.67h,34.667,2.93,-32.9832,15,45,28.0,19.4,SAFE,False,True,True
T+034.75h,34.75,3.11,2.1688,15,45,27.8,10.9,SAFE,False,True,True
T+034.83h,34.833,4.76,19.7722,15,45,27.2,19.4,SAFE,False,True,True
T+034.92h,34.917,4.41,-4.2669,15,45,27.9,17.2,SAFE,False,True,True
T+035.00h,35.0,3.3,-13.2586,15,45,28.0,19.4,SAFE,False,True,True
T+035.08h,35.083,4.79,17.8411,15,45,27.8,19.4,SAFE,False,True,True
T+035.17h,35.167,5.25,5.5962,15,45,27.6,19.4,SAFE,False,True,True
T+035.25h,35.25,5.38,1.4641,15,45,28.6,8.7,SAFE,False,True,False
T+035.33h,35.333,5.59,2.534,15,45,28.3,12.0,SAFE,False,True,True
T+035.42h,35.417,4.05,-18.3826,15,45,27.6,19.4,SAFE,False,True,True
T+035.50h,35.5,6.6,30.5034,15,45,29.3,19.4,SAFE,False,True,True
T+035.58h,35.583,4.03,-30.7927,15,45,28.8,19.4,SAFE,False,True,True
T+035.67h,35.667,4.43,4.841,15,45,28.9,18.9,SAFE,False,True,True
T+035.75h,35.75,6.31,22.553,15,45,27.9,19.4,SAFE,False,True,True
T+035.83h,35.833,4.91,-16.8187,15,45,27.9,19.4,SAFE,False,True,True
T+035.92h,35.917,5.36,5.3205,15,45,27.2,19.4,SAFE,False,True,True
T+036.00h,36.0,4.47,-10.6122,15,45,27.8,19.4,SAFE,False,True,True
T+036.08h,36.083,5.31,10.0283,15,45,27.8,19.4,SAFE,False,True,False
T+036.17h,36.167,5.46,1.8082,15,45,27.9,9.8,SAFE,False,False,True
T+036.25h,36.25,5.89,5.182,15,45,28.6,19.4,SAFE,False,True,True
T+036.33h,36.333,6.78,10.7255,15,45,27.5,19.4,SAFE,False,True,True
T+036.42h,36.417,5.44,-16.1039,15,45,28.3,19.4,SAFE,False,True,True
T+036.50h,36.5,4.14,-15.5702,15,45,27.9,19.4,SAFE,False,True,True
T+036.58h,36.583,4.49,4.1283,15,45,28.4,16.7,SAFE,False,True,True
T+036.67h,36.667,4.04,-5.3104,15,45,27.4,19.4,SAFE,False,True,True
T+036.75h,36.75,5.03,11.7976,15,45,28.6,19.4,SAFE,False,True,True
T+036.83h,36.833,4.76,-3.2565,15,45,28.4,14.1,SAFE,False,True,True
T+036.92h,36.917,4.62,-1.6235,15,45,28.4,9.2,SAFE,False,True,True
T+037.00h,37.0,4.93,3.6461,15,45,28.3,15.3,SAFE,False,True,True
T+037.08h,37.083,6.83,22.8913,15,45,27.9,19.4,SAFE,False,True,True
T+037.17h,37.167,4.79,-24.4779,15,45,28.4,19.4,SAFE,False,True,True
T+037.25h,37.25,4.28,-6.1539,15,45,28.1,19.4,SAFE,False,True,True
T+037.33h,37.333,2.74,-18.4485,15,45,27.7,19.4,SAFE,False,True,True
T+037.42h,37.417,4.01,15.1644,15,45,27.6,19.4,SAFE,False,True,True
T+037.50h,37.5,3.6,-4.8581,15,45,27.9,18.9,SAFE,False,True,True
T+037.58h,37.583,4.91,15.656,15,45,27.8,19.4,SAFE,False,True,False
T+037.67h,37.667,2.81,-25.1125,15,45,27.6,19.4,SAFE,False,True,True
T+037.75h,37.75,5.82,36.1093,15,45,27.6,19.4,SAFE,False,True,True
T+037.83h,37.833,4.38,-17.3487,15,45,28.6,19.4,SAFE,False,True,True
T+037.92h,37.917,3.89,-5.794,15,45,27.7,19.4,SAFE,False,True,True
T+038.00h,38.0,5.53,19.6365,15,45,27.8,19.4,SAFE,False,True,True
T+038.08h,38.083,8.0,29.6137,15,45,27.2,19.4,SAFE,False,True,True
T+038.17h,38.167,7.36,-7.6777,15,45,27.5,19.4,SAFE,False,True,True
T+038.25h,38.25,6.29,-12.7812,15,45,28.0,19.4,SAFE,False,True,True
T+038.33h,38.333,4.35,-23.2931,15,45,29.5,19.4,SAFE,False,True,True
T+038.42h,38.417,6.81,29.4675,15,45,27.6,19.4,SAFE,False,True,True
T+038.50h,38.5,5.45,-16.265,15,45,28.2,19.4,SAFE,False,True,True
T+038.58h,38.583,5.64,2.2193,15,45,28.8,11.0,SAFE,False,True,True
T+038.67h,38.667,5.03,-7.3081,15,45,27.7,19.4,SAFE,False,True,True
T+038.75h,38.75,5.56,6.3758,15,45,27.5,19.4,SAFE,False,True,True
T+038.83h,38.833,5.22,-4.0848,15,45,28.3,16.6,SAFE,False,True,True
T+038.92h,38.917,4.95,-3.2275,15,45,28.4,14.0,SAFE,False,True,True
T+039.00h,39.0,4.49,-5.5684,15,45,28.8,19.4,SAFE,False,False,True
T+039.08h,39.083,4.87,4.6515,15,45,27.8,18.3,SAFE,False,True,True
T+039.17h,39.167,4.02,-10.2367,15,45,28.3,19.4,SAFE,False,True,True
T+039.25h,39.25,4.81,9.507,15,45,28.2,19.4,SAFE,False,True,True
T+039.33h,39.333,4.47,-4.102,15,45,27.8,16.7,SAFE,False,True,True
T+039.42h,39.417,4.98,6.1111,15,45,27.3,19.4,SAFE,False,True,True
T+039.50h,39.5,3.78,-14.42,15,45,28.1,19.4,SAFE,False,True,True
T+039.58h,39.583,5.03,14.9734,15,45,28.8,19.4,SAFE,False,True,True
T+039.67h,39.667,3.53,-18.0008,15,45,28.3,19.4,SAFE,False,True,True
T+039.75h,39.75,6.17,31.6719,15,45,28.2,19.4,SAFE,False,True,True
T+039.83h,39.833,5.52,-7.693,15,45,28.4,19.4,SAFE,False,True,True
T+039.92h,39.917,5.37,-1.908,15,45,28.6,10.1,SAFE,False,True,True
T+040.00h,40.0,5.4,0.3642,15,45,27.5,5.4,SAFE,False,True,True
T+040.08h,40.083,6.04,7.7443,15,45,28.2,19.4,SAFE,False,True,True
T+040.17h,40.167,3.54,-30.0388,15,45,28.6,19.4,SAFE,False,True,True
T+040.25h,40.25,5.88,28.1259,15,45,28.1,19.4,SAFE,False,True,True
T+040.33h,40.333,5.35,-6.4256,15,45,27.9,19.4,SAFE,False,True,False
T+040.42h,40.417,3.56,-21.4259,15,45,28.5,19.4,SAFE,False,True,True
T+040.50h,40.5,4.36,9.6393,15,45,27.6,19.4,SAFE,False,True,True
T+040.58h,40.583,6.49,25.4752,15,45,27.2,19.4,SAFE,False,True,True
T+040.67h,40.667,4.34,-25.7115,15,45,27.5,19.4,SAFE,False,True,True
T+040.75h,40.75,5.54,14.3346,15,45,28.6,19.4,SAFE,False,True,True
T+040.83h,40.833,5.01,-6.301,15,45,28.0,19.4,SAFE,False,True,True
T+040.92h,40.917,4.42,-7.1286,15,45,27.4,19.4,SAFE,False,True,True
T+041.00h,41.0,5.01,7.1306,15,45,28.5,19.4,SAFE,False,True,True
T+041.08h,41.083,4.92,-1.0907,15,45,27.8,7.6,SAFE,False,True,True
T+041.17h,41.167,5.21,3.4247,15,45,27.0,14.6,SAFE,False,False,True
T+041.25h,41.25,5.21,0.02,15,45,28.1,4.4,SAFE,False,True,True
T+041.33h,41.333,6.57,16.2702,15,45,28.2,19.4,SAFE,False,True,True
T+041.42h,41.417,5.41,-13.9046,15,45,29.0,19.4,SAFE,False,True,True
T+041.50h,41.5,4.55,-10.2828,15,45,28.9,19.4,SAFE,False,True,True
T+041.58h,41.583,3.78,-9.2527,15,45,27.6,19.4,SAFE,False,True,True
T+041.67h,41.667,5.91,25.6012,15,45,28.6,19.4,SAFE,False,True,True
T+041.75h,41.75,7.26,16.1536,15,45,28.5,19.4,SAFE,False,True,True
T+041.83h,41.833,4.26,-36.0134,15,45,27.6,19.4,SAFE,False,True,True
T+041.92h,41.917,6.39,25.611,15,45,27.7,19.4,SAFE,False,True,True
T+042.00h,42.0,4.51,-22.6101,15,45,28.1,19.4,SAFE,False,True,True
T+042.08h,42.083,3.08,-17.1244,15,45,28.2,19.4,SAFE,False,True,True
T+042.17h,42.167,5.76,32.1673,15,45,27.0,19.4,SAFE,False,True,True
T+042.25h,42.25,4.5,-15.1689,15,45,27.9,19.4,SAFE,False,True,True
T+042.33h,42.333,3.63,-10.3652,15,45,27.1,19.4,SAFE,False,True,True
T+042.42h,42.417,4.9,15.1514,15,45,27.7,19.4,SAFE,False,True,True
T+042.50h,42.5,3.38,-18.2388,15,45,27.4,19.4,SAFE,False,True,True
T+042.58h,42.583,4.79,17.0115,15,45,27.4,19.4,SAFE,False,True,True
T+042.67h,42.667,3.75,-12.5245,15,45,29.1,19.4,SAFE,False,False,True
T+042.75h,42.75,5.49,20.8178,15,45,27.9,19.4,SAFE,False,True,True
T+042.83h,42.833,5.06,-5.0653,15,45,28.7,19.4,SAFE,False,True,True
T+042.92h,42.917,3.36,-20.4022,15,45,27.7,19.4,SAFE,False,True,True
T+043.00h,43.0,4.51,13.7189,15,45,28.3,19.4,SAFE,False,True,True
T+043.08h,43.083,7.3,33.487,15,45,28.8,19.4,SAFE,False,True,True
T+043.17h,43.167,5.83,-17.6477,15,45,27.8,19.4,SAFE,False,True,True
T+043.25h,43.25,5.1,-8.7063,15,45,28.3,19.4,SAFE,False,True,True
T+043.33h,43.333,4.09,-12.176,15,45,27.8,19.4,SAFE,False,True,True
T+043.42h,43.417,3.62,-5.5785,15,45,28.6,19.4,SAFE,False,True,True
T+043.50h,43.5,4.69,12.8602,15,45,27.6,19.4,SAFE,False,True,True
T+043.58h,43.583,4.27,-5.0851,15,45,27.5,19.4,SAFE,False,True,True
T+043.67h,43.667,5.78,18.075,15,45,28.7,19.4,SAFE,False,True,True
T+043.75h,43.75,3.62,-25.902,15,45,27.8,19.4,SAFE,False,True,False
T+043.83h,43.833,6.38,33.1054,15,45,27.0,19.4,SAFE,False,True,True
T+043.92h,43.917,3.36,-36.1745,15,45,28.5,19.4,SAFE,False,True,True
T+044.00h,44.0,6.19,33.888,15,45,28.0,19.4,SAFE,False,True,True
T+044.08h,44.083,4.31,-22.5217,15,45,27.4,19.4,SAFE,False,True,True
T+044.17h,44.167,6.27,23.4856,15,45,28.0,19.4,SAFE,False,False,True
T+044.25h,44.25,4.57,-20.3037,15,45,29.4,19.4,SAFE,False,False,True
T+044.33h,44.333,4.17,-4.869,15,45,27.2,19.0,SAFE,False,True,True
T+044.42h,44.417,5.47,15.5903,15,45,28.2,19.4,SAFE,False,True,True
T+044.50h,44.5,5.31,-1.8334,15,45,27.6,9.9,SAFE,False,True,True
T+044.58h,44.583,3.93,-16.6326,15,45,28.4,19.4,SAFE,False,True,True
T+044.67h,44.667,4.22,3.4848,15,45,27.1,14.8,SAFE,False,True,True
T+044.75h,44.75,5.03,9.6971,15,45,27.8,19.4,SAFE,False,True,True
T+044.83h,44.833,5.13,1.2319,15,45,28.0,8.0,SAFE,False,True,True
T+044.92h,44.917,3.4,-20.7858,15,45,28.4,19.4,SAFE,False,True,True
T+045.00h,45.0,6.01,31.3796,15,45,28.3,19.4,SAFE,False,True,True
T+045.08h,45.083,6.41,4.81,15,45,27.2,18.8,SAFE,False,True,False
T+045.17h,45.167,7.04,7.4677,15,45,28.5,19.4,SAFE,False,True,True
T+045.25h,45.25,7.25,2.5725,15,45,28.2,12.1,SAFE,False,True,True
T+045.33h,45.333,3.57,-44.1188,15,45,27.6,19.4,SAFE,False,True,True
T+045.42h,45.417,5.53,23.4494,15,45,28.1,19.4,SAFE,False,True,True
T+045.50h,45.5,3.37,-25.9342,15,45,28.7,19.4,SAFE,False,True,True
T+045.58h,45.583,6.91,42.4702,15,45,29.2,19.4,SAFE,False,True,True
T+045.67h,45.667,5.33,-18.9275,15,45,28.0,19.4,SAFE,False,True,True
T+045.75h,45.75,4.08,-15.0072,15,45,28.7,19.4,SAFE,False,True,True
T+045.83h,45.833,5.04,11.5061,15,45,27.9,19.4,SAFE,False,True,True
T+045.92h,45.917,4.06,-11.6683,15,45,28.0,19.4,SAFE,False,True,True
T+046.00h,46.0,4.37,3.6918,15,45,27.3,15.4,SAFE,False,True,True
T+046.08h,46.083,5.47,13.1817,15,45,27.2,19.4,SAFE,False,True,True
T+046.17h,46.167,4.66,-9.696,15,45,27.3,19.4,SAFE,False,True,True
T+046.25h,46.25,5.08,5.0172,15,45,28.0,19.4,SAFE,False,True,True
T+046.33h,46.333,4.93,-1.753,15,45,28.3,9.6,SAFE,False,True,True
T+046.42h,46.417,4.04,-10.7761,15,45,27.8,19.4,SAFE,False,True,True
T+046.50h,46.5,6.13,25.0784,15,45,28.4,19.4,SAFE,False,True,True
T+046.58h,46.583,4.74,-16.5995,15,45,28.5,19.4,SAFE,False,True,True
T+046.67h,46.667,7.29,30.5638,15,45,27.2,19.4,SAFE,False,True,True
T+046.75h,46.75,4.6,-32.2775,15,45,28.2,19.4,SAFE,False,True,True
T+046.83h,46.833,5.98,16.6206,15,45,28.2,19.4,SAFE,False,True,True
T+046.92h,46.917,5.67,-3.7256,15,45,28.2,15.5,SAFE,False,True,True
T+047.00h,47.0,4.45,-14.672,15,45,27.8,19.4,SAFE,False,True,True
T+047.08h,47.083,5.85,16.8117,15,45,27.9,19.4,SAFE,False,True,True
T+047.17h,47.167,4.57,-15.4232,15,45,28.4,19.4,SAFE,False,True,True
T+047.25h,47.25,5.53,11.5988,15,45,28.0,19.4,SAFE,False,True,True
T+047.33h,47.333,5.26,-3.2393,15,45,28.4,14.1,SAFE,False,True,True
T+047.42h,47.417,4.6,-7.929,15,45,28.7,19.4,SAFE,False,True,True
T+047.50h,47.5,5.05,5.3161,15,45,28.5,19.4,SAFE,False,True,True
T+047.58h,47.583,5.97,11.1124,15,45,28.4,19.4,SAFE,False,True,True
T+047.67h,47.667,4.47,-17.9766,15,45,27.4,19.4,SAFE,False,True,True
T+047.75h,47.75,4.72,2.9757,15,45,27.5,13.3,SAFE,False,True,True
T+047.83h,47.833,5.75,12.3134,15,45,27.2,19.4,SAFE,False,True,True
T+047.92h,47.917,4.5,-14.9569,15,45,27.7,19.4,SAFE,False,True,True
T+048.00h,48.0,5.1,7.1209,15,45,27.8,19.4,SAFE,False,True,True
T+048.08h,48.083,4.03,-12.7255,15,45,28.3,19.4,SAFE,False,True,True
T+048.17h,48.167,3.3,-8.8489,15,45,27.8,19.4,SAFE,False,True,True
T+048.25h,48.25,3.61,3.778,15,45,27.8,15.7,SAFE,False,True,True
T+048.33h,48.333,4.49,10.489,15,45,27.6,19.4,SAFE,False,True,False
T+048.42h,48.417,6.5,24.1207,15,45,27.9,19.4,SAFE,False,True,True
T+048.50h,48.5,6.04,-5.5184,15,45,27.9,19.4,SAFE,False,False,True
T+048.58h,48.583,3.79,-26.92,15,45,28.0,19.4,SAFE,False,True,True
T+048.67h,48.667,4.06,3.2148,15,45,28.2,14.0,SAFE,False,True,True
T+048.75h,48.75,4.08,0.2285,15,45,28.0,5.0,SAFE,False,True,True
T+048.83h,48.833,2.79,-15.4433,15,45,28.6,19.4,SAFE,False,True,True
T+048.92h,48.917,5.54,33.0108,15,45,28.3,19.4,SAFE,False,True,True
T+049.00h,49.0,3.87,-20.0968,15,45,28.1,19.4,SAFE,False,True,True
T+049.08h,49.083,4.65,9.3129,15,45,28.4,19.4,SAFE,False,True,True
T+049.17h,49.167,5.84,14.3746,15,45,27.4,19.4,SAFE,False,True,True
T+049.25h,49.25,5.74,-1.1922,15,45,28.0,7.9,SAFE,False,True,True
T+049.33h,49.333,2.65,-37.0811,15,45,27.5,19.4,SAFE,False,True,True
T+049.42h,49.417,5.57,35.0244,15,45,28.7,19.4,SAFE,False,True,False
T+049.50h,49.5,4.5,-12.8686,15,45,27.8,19.4,SAFE,False,True,True
T+049.58h,49.583,4.81,3.712,15,45,27.7,15.5,SAFE,False,True,True
T+049.67h,49.667,5.43,7.4208,15,45,28.1,19.4,SAFE,False,True,True
T+049.75h,49.75,4.49,-11.2338,15,45,28.5,19.4,SAFE,False,True,True
T+049.83h,49.833,3.59,-10.7748,15,45,27.9,19.4,SAFE,False,True,True
T+049.92h,49.917,4.21,7.3935,15,45,27.8,19.4,SAFE,False,True,True
T+050.00h,50.0,5.61,16.8,15,45,27.3,19.4,SAFE,False,True,True
T+050.08h,50.083,5.46,-1.7756,15,45,28.1,9.7,SAFE,False,True,True
T+050.17h,50.167,5.63,1.9916,15,45,28.7,10.3,SAFE,False,True,True
T+050.25h,50.25,5.64,0.1112,15,45,28.4,4.7,SAFE,False,True,True
T+050.33h,50.333,4.5,-13.6592,15,45,27.3,19.4,SAFE,False,True,True
T+050.42h,50.417,4.45,-0.5723,15,45,28.0,6.1,SAFE,False,True,True
T+050.50h,50.5,5.89,17.2662,15,45,28.2,19.4,SAFE,False,False,True
T+050.58h,50.583,6.03,1.6361,15,45,26.8,9.3,SAFE,False,True,True
T+050.67h,50.667,4.59,-17.2798,15,45,27.5,19.4,SAFE,False,True,True
T+050.75h,50.75,5.22,7.5701,15,45,28.1,19.4,SAFE,False,True,True
T+050.83h,50.833,4.81,-4.9263,15,45,28.6,19.1,SAFE,False,True,True
T+050.92h,50.917,4.92,1.357,15,45,27.1,8.4,SAFE,False,True,True
T+051.00h,51.0,6.3,16.5791,15,45,28.6,19.4,SAFE,False,True,True
T+051.08h,51.083,5.13,-14.0767,15,45,27.9,19.4,SAFE,False,True,True
T+051.17h,51.167,5.46,4.0255,15,45,28.0,16.4,SAFE,False,True,True
T+051.25h,51.25,3.87,-19.0906,15,45,29.8,19.4,SAFE,False,True,True
T+051.33h,51.333,5.44,18.7768,15,45,27.5,19.4,SAFE,False,True,True
T+051.42h,51.417,5.15,-3.4593,15,45,28.9,14.7,SAFE,False,True,True
T+051.50h,51.5,4.65,-5.9399,15,45,27.3,19.4,SAFE,False,True,True
T+051.58h,51.583,5.18,6.346,15,45,28.3,19.4,SAFE,False,True,True
T+051.67h,51.667,4.76,-5.0971,15,45,28.6,19.4,SAFE,False,True,True
T+051.75h,51.75,4.81,0.5818,15,45,28.4,6.1,SAFE,False,True,True
T+051.83h,51.833,4.81,0.0084,15,45,27.8,4.4,SAFE,False,True,True
T+051.92h,51.917,7.73,35.0554,15,45,27.2,19.4,SAFE,False,True,True
T+052.00h,52.0,5.51,-26.6872,15,45,27.7,19.4,SAFE,False,True,True
T+052.08h,52.083,5.11,-4.763,15,45,27.3,18.6,SAFE,False,True,True
T+052.17h,52.167,4.88,-2.7543,15,45,28.5,12.6,SAFE,False,True,True
T+052.25h,52.25,5.32,5.3262,15,45,27.8,19.4,SAFE,False,True,True
T+052.33h,52.333,5.88,6.7378,15,45,27.8,19.4,SAFE,False,True,True
T+052.42h,52.417,6.72,10.0897,15,45,28.0,19.4,SAFE,False,True,True
T+052.50h,52.5,3.57,-37.8234,15,45,28.2,19.4,SAFE,False,True,True
T+052.58h,52.583,4.32,8.9101,15,45,27.9,19.4,SAFE,False,True,True
T+052.67h,52.667,4.78,5.5977,15,45,28.9,19.4,SAFE,False,True,True
T+052.75h,52.75,3.95,-10.0359,15,45,27.8,19.4,SAFE,False,True,True
T+052.83h,52.833,5.44,17.8978,15,45,28.1,19.4,SAFE,False,True,True
T+052.92h,52.917,6.4,11.5911,15,45,28.7,19.4,SAFE,False,True,False
T+053.00h,53.0,5.65,-9.0453,15,45,27.9,19.4,SAFE,False,True,True
T+053.08h,53.083,4.65,-11.9403,15,45,27.8,19.4,SAFE,False,True,True
T+053.17h,53.167,4.57,-0.9897,15,45,27.7,7.3,SAFE,False,True,True
