timestamp,hours,water_level_cm,rise_rate_cm_per_s,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+025.58h,25.583,22.6,0.0003,74.3,98,30.2,45.6,WARNING,True,True,False
T+025.67h,25.667,22.7,0.0003,74.5,98,29.3,45.8,WARNING,True,True,True
T+025.75h,25.75,22.8,0.0003,74.7,98,30.1,46.0,WARNING,True,True,True
T+025.83h,25.833,22.9,0.0003,74.8,98,29.2,46.2,WARNING,True,True,True
T+025.92h,25.917,23.0,0.0003,75.0,98,29.2,46.4,WARNING,True,True,True
T+026.00h,26.0,23.1,0.0003,75.2,98,29.7,46.6,WARNING,True,True,True
T+026.08h,26.083,23.2,0.0003,75.3,98,29.2,46.8,WARNING,True,True,True
T+026.17h,26.167,23.3,0.0003,75.5,98,30.0,47.1,WARNING,True,True,True
T+026.25h,26.25,23.4,0.0003,75.7,98,29.1,47.3,WARNING,True,True,True
T+026.33h,26.333,23.5,0.0003,75.8,98,30.7,47.5,WARNING,True,True,True
T+026.42h,26.417,23.6,0.0003,76.0,98,30.8,47.7,WARNING,True,True,True
T+026.50h,26.5,23.7,0.0003,76.2,98,30.1,47.9,WARNING,True,True,True
T+026.58h,26.583,23.8,0.0003,76.3,98,30.3,48.1,WARNING,True,True,True
T+026.67h,26.667,23.9,0.0003,76.5,98,30.5,48.4,WARNING,True,True,True
T+026.75h,26.75,24.0,0.0003,76.7,98,29.7,48.6,WARNING,True,True,True
T+026.83h,26.833,24.1,0.0003,76.8,98,30.0,48.8,WARNING,True,True,True
T+026.92h,26.917,24.2,0.0003,77.0,98,30.0,49.0,WARNING,True,True,True
T+027.00h,27.0,24.3,0.0003,77.2,98,30.5,49.2,WARNING,True,True,False
T+027.08h,27.083,24.4,0.0003,77.3,98,29.3,49.4,WARNING,True,True,True
T+027.17h,27.167,24.5,0.0003,77.5,98,29.5,49.6,WARNING,True,True,True
T+027.25h,27.25,24.6,0.0003,77.7,98,30.4,49.9,WARNING,True,True,True
T+027.33h,27.333,24.7,0.0003,77.8,98,29.8,50.1,WARNING,True,True,True
T+027.42h,27.417,24.8,0.0003,78.0,98,29.8,50.3,WARNING,True,True,True
T+027.50h,27.5,24.9,0.0003,78.2,98,30.2,50.5,WARNING,True,True,True
T+027.58h,27.583,25.0,0.0003,78.3,98,29.8,50.7,WARNING,True,True,True
T+027.67h,27.667,25.1,0.0003,78.5,98,29.7,50.9,WARNING,True,True,True
T+027.75h,27.75,25.2,0.0003,78.7,98,29.5,51.1,WARNING,True,True,True
T+027.83h,27.833,25.3,0.0003,78.8,98,31.0,51.4,WARNING,True,True,True
T+027.92h,27.917,25.4,0.0003,79.0,98,30.5,51.6,WARNING,True,True,True
T+028.00h,28.0,25.5,0.0003,79.2,98,30.1,51.8,WARNING,True,True,True
T+028.08h,28.083,25.6,0.0003,79.3,98,29.8,52.0,WARNING,True,True,True
T+028.17h,28.167,25.7,0.0003,79.5,98,29.8,52.2,WARNING,True,True,True
T+028.25h,28.25,25.8,0.0003,79.7,98,29.1,52.4,WARNING,True,True,False
T+028.33h,28.333,25.9,0.0003,79.8,98,31.2,52.7,WARNING,True,True,True
T+028.42h,28.417,26.0,0.0003,80.0,98,29.6,52.9,WARNING,True,True,True
T+028.50h,28.5,26.1,0.0003,80.2,98,29.6,53.1,WARNING,True,True,True
T+028.58h,28.583,26.2,0.0003,80.3,98,29.9,53.3,WARNING,True,True,True
T+028.67h,28.667,26.3,0.0003,80.5,98,30.6,53.5,WARNING,True,True,True
T+028.75h,28.75,26.4,0.0003,80.7,98,30.4,53.7,WARNING,True,True,True
T+028.83h,28.833,26.5,0.0003,80.8,98,30.2,53.9,WARNING,True,True,True
T+028.92h,28.917,26.6,0.0003,81.0,98,30.3,54.2,WARNING,True,True,True
T+029.00h,29.0,26.7,0.0003,81.2,98,29.6,54.4,WARNING,True,True,True
T+029.08h,29.083,26.8,0.0003,81.3,98,30.2,54.6,WARNING,True,True,True
T+029.17h,29.167,26.9,0.0003,81.5,98,30.0,54.8,WARNING,True,True,True
T+029.25h,29.25,27.0,0.0003,81.7,98,29.5,55.0,WARNING,True,True,True
T+029.33h,29.333,27.1,0.0003,81.8,98,30.1,55.2,WARNING,True,True,True
T+029.42h,29.417,27.2,0.0003,82.0,98,28.9,55.4,WARNING,True,True,True
T+029.50h,29.5,27.3,0.0003,82.2,98,29.8,55.7,WARNING,True,True,True
T+029.58h,29.583,27.4,0.0003,82.3,98,28.6,55.9,WARNING,True,True,True
T+029.67h,29.667,27.5,0.0003,82.5,98,29.9,56.1,WARNING,True,True,True
T+029.75h,29.75,27.6,0.0003,82.7,98,30.3,56.3,WARNING,True,True,False
T+029.83h,29.833,27.7,0.0003,82.8,98,29.9,56.5,WARNING,True,True,True
T+029.92h,29.917,27.8,0.0003,83.0,98,30.6,56.7,WARNING,True,True,True
T+030.00h,30.0,27.9,0.0003,83.2,98,29.8,57.0,WARNING,True,True,False
T+030.08h,30.083,28.0,0.0003,83.3,98,30.2,57.2,WARNING,True,True,True
T+030.17h,30.167,28.1,0.0003,83.5,98,30.4,57.4,WARNING,True,True,True
T+030.25h,30.25,28.2,0.0003,83.7,98,30.3,57.6,WARNING,True,True,True
T+030.33h,30.333,28.3,0.0003,83.8,98,30.4,57.8,WARNING,True,True,True
T+030.42h,30.417,28.4,0.0003,84.0,98,30.8,58.0,WARNING,True,True,True
T+030.50h,30.5,28.5,0.0003,84.2,98,29.7,58.2,WARNING,True,True,True
T+030.58h,30.583,28.6,0.0003,84.3,98,30.8,58.5,WARNING,True,True,True
T+030.67h,30.667,28.7,0.0003,84.5,98,29.5,58.7,WARNING,True,True,True
T+030.75h,30.75,28.8,0.0003,84.7,98,30.8,58.9,WARNING,True,True,True
T+030.83h,30.833,28.9,0.0003,84.8,98,29.6,59.1,WARNING,True,True,True
T+030.92h,30.917,29.0,0.0003,85.0,98,29.4,59.3,WARNING,True,False,True
T+031.00h,31.0,29.1,0.0003,85.2,98,30.6,59.5,WARNING,True,True,True
T+031.08h,31.083,29.2,0.0003,85.3,98,30.2,59.7,WARNING,True,True,True
T+031.17h,31.167,29.3,0.0003,85.5,98,29.9,60.0,WARNING,True,True,True
T+031.25h,31.25,29.4,0.0003,85.7,98,29.5,60.2,WARNING,True,True,True
T+031.33h,31.333,29.5,0.0003,85.8,98,29.9,60.4,WARNING,True,True,True
T+031.42h,31.417,29.6,0.0003,86.0,98,30.5,60.6,WARNING,True,True,True
T+031.50h,31.5,29.7,0.0003,86.2,98,29.8,60.8,WARNING,True,True,False
T+031.58h,31.583,29.8,0.0003,86.3,98,30.1,61.0,WARNING,True,True,True
T+031.67h,31.667,29.9,0.0003,86.5,98,29.5,61.3,WARNING,True,True,True
T+031.75h,31.75,30.0,0.0003,86.7,98,29.8,61.5,WARNING,True,True,True
T+031.83h,31.833,30.1,0.0003,86.8,98,30.0,61.7,WARNING,True,True,True
T+031.92h,31.917,30.2,0.0003,87.0,98,30.2,61.9,WARNING,True,True,True
T+032.00h,32.0,30.3,0.0003,87.2,98,29.8,62.1,WARNING,True,True,True
T+032.08h,32.083,30.4,0.0003,87.3,98,29.5,62.3,WARNING,True,True,True
T+032.17h,32.167,30.5,0.0003,87.5,98,29.5,62.5,WARNING,True,True,False
T+032.25h,32.25,30.6,0.0003,87.7,98,31.4,62.8,WARNING,True,True,True
T+032.33h,32.333,30.7,0.0003,87.8,98,30.9,63.0,WARNING,True,True,True
T+032.42h,32.417,30.8,0.0003,88.0,98,30.3,63.2,WARNING,True,True,True
T+032.50h,32.5,30.9,0.0003,88.2,98,30.1,63.4,WARNING,True,True,True
T+032.58h,32.583,31.0,0.0003,88.3,98,30.1,63.6,WARNING,True,True,True
T+032.67h,32.667,31.1,0.0003,88.5,98,30.8,63.8,WARNING,True,True,True
T+032.75h,32.75,31.2,0.0003,88.7,98,30.1,64.0,WARNING,True,True,True
T+032.83h,32.833,31.3,0.0003,88.8,98,29.7,64.3,WARNING,True,True,True
T+032.92h,32.917,31.4,0.0003,89.0,98,29.9,64.5,WARNING,True,True,True
T+033.00h,33.0,31.5,0.0003,89.2,98,30.5,64.7,WARNING,True,True,True
T+033.08h,33.083,31.6,0.0003,89.3,98,30.6,64.9,WARNING,True,False,True
T+033.17h,33.167,31.7,0.0003,89.5,98,30.2,65.1,WARNING,True,True,False
T+033.25h,33.25,31.8,0.0003,89.7,98,30.4,65.3,WARNING,True,True,True
T+033.33h,33.333,31.9,0.0003,89.8,98,30.5,65.6,WARNING,True,True,True
T+033.42h,33.417,32.0,0.0003,90.0,98,30.0,65.8,WARNING,True,True,True
T+033.50h,33.5,32.1,0.0003,90.2,98,31.0,66.0,WARNING,True,True,True
T+033.58h,33.583,32.2,0.0003,90.3,98,30.1,66.2,WARNING,True,True,True
T+033.67h,33.667,32.3,0.0003,90.5,98,30.4,66.4,WARNING,True,True,True
T+033.75h,33.75,32.4,0.0003,90.7,98,30.3,66.6,WARNING,True,True,True
T+033.83h,33.833,32.5,0.0003,90.8,98,28.9,66.8,WARNING,True,True,True
T+033.92h,33.917,32.6,0.0003,91.0,98,30.3,67.1,WARNING,True,True,True
T+034.00h,34.0,32.7,0.0003,91.2,98,29.8,67.3,WARNING,True,True,True
T+034.08h,34.083,32.8,0.0003,91.3,98,30.2,67.5,WARNING,True,True,True
T+034.17h,34.167,32.9,0.0003,91.5,98,30.6,67.7,WARNING,True,True,True
T+034.25h,34.25,33.0,0.0003,91.7,98,29.9,67.9,WARNING,True,True,True
T+034.33h,34.333,33.1,0.0003,91.8,98,30.0,68.1,WARNING,True,True,True
T+034.42h,34.417,33.2,0.0003,92.0,98,29.9,68.3,WARNING,True,True,True
T+034.50h,34.5,33.3,0.0003,92.2,98,29.9,68.6,WARNING,True,True,True
T+034.58h,34.583,33.4,0.0003,92.3,98,29.8,68.8,WARNING,True,True,True
T+034.67h,34.667,33.5,0.0003,92.5,98,30.1,69.0,WARNING,True,True,True
T+034.75h,34.75,33.6,0.0003,92.7,98,30.4,69.2,WARNING,True,True,True
T+034.83h,34.833,33.7,0.0003,92.8,98,29.7,69.4,WARNING,True,True,True
T+034.92h,34.917,33.8,0.0003,93.0,98,29.9,69.6,WARNING,True,True,True
T+035.00h,35.0,33.9,0.0003,93.2,98,29.7,69.9,WARNING,True,True,True
T+035.08h,35.083,34.0,0.0003,93.3,98,30.7,70.1,WARNING,True,True,True
T+035.17h,35.167,34.1,0.0003,93.5,98,30.7,70.3,WARNING,True,True,True
T+035.25h,35.25,34.2,0.0003,93.7,98,30.9,70.5,WARNING,True,True,True
T+035.33h,35.333,34.3,0.0003,93.8,98,30.3,70.7,WARNING,True,True,True
T+035.42h,35.417,34.4,0.0003,94.0,98,30.3,70.9,WARNING,True,True,True
T+035.50h,35.5,34.5,0.0003,94.2,98,29.6,71.1,WARNING,True,True,True
T+035.58h,35.583,34.6,0.0003,94.3,98,30.3,71.4,WARNING,True,True,True
T+035.67h,35.667,34.7,0.0003,94.5,98,29.9,71.6,WARNING,True,True,True
T+035.75h,35.75,34.8,0.0003,94.7,98,30.9,71.8,WARNING,True,True,True
T+035.83h,35.833,34.9,0.0003,94.8,98,29.9,72.0,WARNING,True,True,True
T+035.92h,35.917,35.0,0.0003,95.0,98,30.6,72.2,WARNING,True,True,True
T+036.00h,36.0,35.1,0.0003,95.2,98,29.8,72.4,WARNING,True,True,True
T+036.08h,36.083,35.2,0.0003,95.3,98,29.5,72.6,WARNING,True,True,True
T+036.17h,36.167,35.3,0.0003,95.5,98,30.3,72.9,WARNING,True,True,True
T+036.25h,36.25,35.4,0.0003,95.7,98,29.5,73.1,WARNING,True,True,True
T+036.33h,36.333,35.5,0.0003,95.8,98,30.4,73.3,WARNING,True,True,True
T+036.42h,36.417,35.6,0.0003,96.0,98,30.0,73.5,WARNING,True,True,True
T+036.50h,36.5,35.7,0.0003,96.2,98,31.0,73.7,WARNING,True,True,True
T+036.58h,36.583,35.8,0.0003,96.3,98,30.5,73.9,WARNING,True,True,True
T+036.67h,36.667,35.9,0.0003,96.5,98,29.6,74.2,WARNING,True,True,True
T+036.75h,36.75,36.0,0.0003,96.7,98,30.1,74.4,WARNING,True,True,False
T+036.83h,36.833,36.1,0.0003,96.8,98,29.7,74.6,WARNING,True,True,True
T+036.92h,36.917,36.2,0.0003,97.0,98,30.6,74.8,WARNING,True,True,True
T+037.00h,37.0,36.3,0.0003,97.2,98,30.1,75.0,EVACUATE,True,True,True
T+037.08h,37.083,36.4,0.0003,97.3,98,29.4,75.2,EVACUATE,True,True,True
T+037.17h,37.167,36.5,0.0003,97.5,98,29.5,75.4,EVACUATE,True,True,True
T+037.25h,37.25,36.6,0.0003,97.7,98,29.9,75.7,EVACUATE,True,True,True
T+037.33h,37.333,36.7,0.0003,97.8,98,30.4,75.9,EVACUATE,True,True,True
T+037.42h,37.417,36.8,0.0003,98.0,98,30.1,76.1,EVACUATE,True,True,True
T+037.50h,37.5,36.9,0.0003,98.2,98,29.4,76.3,EVACUATE,True,True,True
T+037.58h,37.583,37.0,0.0003,98.3,98,30.3,76.5,EVACUATE,True,True,True
T+037.67h,37.667,37.1,0.0003,98.5,98,29.2,76.7,EVACUATE,True,True,True
T+037.75h,37.75,37.2,0.0003,98.7,98,30.2,76.9,EVACUATE,True,True,True
T+037.83h,37.833,37.3,0.0003,98.8,98,30.3,77.2,EVACUATE,True,True,True
T+037.92h,37.917,37.4,0.0003,99.0,98,30.4,77.4,EVACUATE,True,True,True
T+038.00h,38.0,37.5,0.0003,99.2,98,30.2,77.6,EVACUATE,True,True,True
T+038.08h,38.083,37.6,0.0003,99.3,98,30.5,77.8,EVACUATE,True,True,True
T+038.17h,38.167,37.7,0.0003,99.5,98,29.9,78.0,EVACUATE,True,True,True
T+038.25h,38.25,37.8,0.0003,99.7,98,29.7,78.2,EVACUATE,True,True,True
T+038.33h,38.333,37.9,0.0003,99.8,98,29.3,78.5,EVACUATE,True,True,True
T+038.42h,38.417,38.0,0.0003,100,98,30.6,78.7,EVACUATE,True,True,True
T+038.50h,38.5,38.1,0.0003,100,98,30.1,78.8,EVACUATE,True,True,True
T+038.58h,38.583,38.2,0.0003,100,98,28.9,79.0,EVACUATE,True,True,True
T+038.67h,38.667,38.3,0.0003,100,98,30.3,79.2,EVACUATE,True,True,True
T+038.75h,38.75,38.4,0.0003,100,98,30.7,79.3,EVACUATE,True,True,True
T+038.83h,38.833,38.5,0.0003,100,98,29.8,79.5,EVACUATE,True,True,True
T+038.92h,38.917,38.6,0.0003,100,98,29.8,79.7,EVACUATE,True,True,True
T+039.00h,39.0,38.7,0.0003,100,98,29.0,79.8,EVACUATE,True,True,True
T+039.08h,39.083,38.8,0.0003,100,98,30.3,80.0,EVACUATE,True,True,False
T+039.17h,39.167,38.9,0.0003,100,98,29.5,80.2,EVACUATE,True,True,True
T+039.25h,39.25,39.0,0.0003,100,98,29.7,80.3,EVACUATE,True,True,True
T+039.33h,39.333,39.1,0.0003,100,98,29.3,80.5,EVACUATE,True,True,True
T+039.42h,39.417,39.2,0.0003,100,98,29.8,80.7,EVACUATE,True,True,True
T+039.50h,39.5,39.3,0.0003,100,98,29.9,80.8,EVACUATE,True,True,True
T+039.58h,39.583,39.4,0.0003,100,98,29.9,81.0,EVACUATE,True,True,True
T+039.67h,39.667,39.5,0.0003,100,98,30.1,81.2,EVACUATE,True,True,True
T+039.75h,39.75,39.6,0.0003,100,98,29.9,81.3,EVACUATE,True,True,True
T+039.83h,39.833,39.7,0.0003,100,98,29.8,81.5,EVACUATE,True,True,True
T+039.92h,39.917,39.8,0.0003,100,98,29.4,81.7,EVACUATE,True,True,True
T+040.00h,40.0,39.9,0.0003,100,98,30.2,81.8,EVACUATE,True,True,True
T+040.08h,40.083,40.0,0.0003,100,98,29.9,82.0,EVACUATE,True,True,True
T+040.17h,40.167,40.1,0.0003,100,98,29.4,82.0,EVACUATE,True,True,True
T+040.25h,40.25,40.2,0.0003,100,98,30.3,82.0,EVACUATE,True,True,True
T+040.33h,40.333,40.3,0.0003,100,98,29.4,82.0,EVACUATE,True,True,True
T+040.42h,40.417,40.4,0.0003,100,98,29.9,82.0,EVACUATE,True,True,True
T+040.50h,40.5,40.5,0.0003,100,98,29.0,82.0,EVACUATE,True,True,True
T+040.58h,40.583,40.6,0.0003,100,98,28.9,82.0,EVACUATE,True,True,True
T+040.67h,40.667,40.7,0.0003,100,98,29.8,82.0,EVACUATE,True,True,True
T+040.75h,40.75,40.8,0.0003,100,98,30.7,82.0,EVACUATE,True,True,True
T+040.83h,40.833,40.9,0.0003,100,98,30.4,82.0,EVACUATE,True,True,True
T+040.92h,40.917,41.0,0.0003,100,98,30.5,82.0,EVACUATE,True,True,True
T+041.00h,41.0,41.1,0.0003,100,98,29.4,82.0,EVACUATE,True,True,True
T+041.08h,41.083,41.2,0.0003,100,98,29.5,82.0,EVACUATE,True,True,False
T+041.17h,41.167,41.3,0.0003,100,98,30.7,82.0,EVACUATE,True,True,True
T+041.25h,41.25,41.4,0.0003,100,98,30.7,82.0,EVACUATE,True,True,True
T+041.33h,41.333,41.5,0.0003,100,98,29.3,82.0,EVACUATE,True,True,True
T+041.42h,41.417,41.6,0.0003,100,98,29.7,82.0,EVACUATE,True,False,True
T+041.50h,41.5,41.7,0.0003,100,98,29.8,82.0,EVACUATE,True,True,True
T+041.58h,41.583,41.8,0.0003,100,98,30.6,82.0,EVACUATE,True,True,False
T+041.67h,41.667,41.9,0.0003,100,98,29.9,82.0,EVACUATE,True,True,True
T+041.75h,41.75,42.0,0.0003,100,98,29.3,82.0,EVACUATE,True,True,True
T+041.83h,41.833,42.1,0.0003,100,98,29.5,82.0,EVACUATE,True,True,True
T+041.92h,41.917,42.2,0.0003,100,98,29.0,82.0,EVACUATE,True,True,True
T+042.00h,42.0,42.3,0.0003,100,98,30.5,82.0,EVACUATE,True,True,True
T+042.08h,42.083,41.71,-0.0019,100.0,97.9,29.3,82.0,EVACUATE,False,True,True
T+042.17h,42.167,42.35,0.0021,99.9,97.8,29.9,82.0,EVACUATE,False,True,True
T+042.25h,42.25,41.71,-0.0021,99.9,97.7,29.6,82.0,EVACUATE,False,True,True
T+042.33h,42.333,40.47,-0.0041,99.8,97.6,30.4,82.0,EVACUATE,False,True,True
T+042.42h,42.417,40.35,-0.0004,99.8,97.5,29.3,81.9,EVACUATE,False,True,True
T+042.50h,42.5,39.33,-0.0034,99.7,97.4,29.2,80.8,EVACUATE,False,True,True
T+042.58h,42.583,38.48,-0.0028,99.7,97.3,30.0,79.4,EVACUATE,False,True,True
T+042.67h,42.667,38.66,0.0006,99.7,97.2,30.0,79.7,EVACUATE,False,True,True
T+042.75h,42.75,39.48,0.0027,99.6,97.1,29.9,81.0,EVACUATE,False,True,True
T+042.83h,42.833,39.82,0.0012,99.6,97.0,30.5,81.6,EVACUATE,False,True,True
T+042.92h,42.917,39.4,-0.0014,99.5,96.9,29.7,80.9,EVACUATE,False,True,True
T+043.00h,43.0,39.4,-0.0,99.5,96.8,29.1,80.9,EVACUATE,False,True,True
T+043.08h,43.083,39.21,-0.0006,99.5,96.7,30.5,80.5,EVACUATE,False,True,True
T+043.17h,43.167,37.62,-0.0053,99.4,96.6,29.9,77.9,EVACUATE,False,True,True
T+043.25h,43.25,36.8,-0.0027,99.4,96.5,31.2,76.5,EVACUATE,False,True,True
T+043.33h,43.333,36.84,0.0001,99.3,96.4,30.5,76.5,EVACUATE,False,True,True
T+043.42h,43.417,37.28,0.0015,99.3,96.3,29.8,77.3,EVACUATE,False,True,True
T+043.50h,43.5,36.73,-0.0018,99.2,96.2,30.3,76.3,EVACUATE,False,True,True
T+043.58h,43.583,36.32,-0.0014,99.2,96.1,29.8,75.6,EVACUATE,False,True,True
T+043.67h,43.667,37.05,0.0024,99.2,96.0,30.0,76.9,EVACUATE,False,True,True
T+043.75h,43.75,37.18,0.0004,99.1,95.9,30.1,77.1,EVACUATE,False,True,True
T+043.83h,43.833,37.86,0.0022,99.1,95.8,29.9,78.2,EVACUATE,False,True,True
T+043.92h,43.917,37.27,-0.002,99.0,95.7,29.7,77.2,EVACUATE,False,True,True
T+044.00h,44.0,36.82,-0.0015,99.0,95.6,29.3,76.4,EVACUATE,False,True,True
T+044.08h,44.083,37.03,0.0007,99.0,95.5,29.7,76.7,EVACUATE,False,True,True
T+044.17h,44.167,37.24,0.0007,98.9,95.4,30.4,77.1,EVACUATE,False,True,True
T+044.25h,44.25,36.24,-0.0033,98.9,95.3,30.3,75.4,EVACUATE,False,True,True
T+044.33h,44.333,35.16,-0.0036,98.8,95.2,30.8,73.6,EVACUATE,False,True,True
T+044.42h,44.417,34.95,-0.0007,98.8,95.1,30.4,73.2,EVACUATE,False,True,True
T+044.50h,44.5,33.4,-0.0052,98.7,95.0,29.7,70.7,EVACUATE,False,True,True
T+044.58h,44.583,32.32,-0.0036,98.7,94.9,30.2,68.8,EVACUATE,False,True,True
T+044.67h,44.667,33.79,0.0049,98.7,94.8,29.4,71.3,EVACUATE,False,True,True
T+044.75h,44.75,34.52,0.0024,98.6,94.7,30.4,72.4,EVACUATE,False,True,True
T+044.83h,44.833,33.96,-0.0019,98.6,94.6,29.7,71.5,EVACUATE,False,True,True
T+044.92h,44.917,34.63,0.0022,98.5,94.5,29.8,72.6,EVACUATE,False,True,True
T+045.00h,45.0,34.39,-0.0008,98.5,94.4,30.1,72.2,EVACUATE,False,True,True
T+045.08h,45.083,33.76,-0.0021,98.5,94.3,29.5,71.1,EVACUATE,False,True,True
T+045.17h,45.167,33.6,-0.0005,98.4,94.2,28.7,70.8,EVACUATE,False,True,True
T+045.25h,45.25,33.0,-0.002,98.4,94.1,30.3,69.8,EVACUATE,False,True,True
T+045.33h,45.333,32.08,-0.0031,98.3,94.0,30.1,68.2,EVACUATE,False,True,True
T+045.42h,45.417,31.16,-0.003,98.3,93.9,31.0,66.7,EVACUATE,False,True,True
T+045.50h,45.5,31.98,0.0027,98.2,93.8,29.5,68.0,EVACUATE,False,True,True
T+045.58h,45.583,31.52,-0.0015,98.2,93.7,30.6,67.2,EVACUATE,False,True,True
T+045.67h,45.667,33.2,0.0056,98.2,93.6,30.3,70.0,EVACUATE,False,True,True
T+045.75h,45.75,32.01,-0.004,98.1,93.5,29.9,68.0,EVACUATE,False,True,True
T+045.83h,45.833,31.73,-0.0009,98.1,93.4,30.6,67.5,EVACUATE,False,True,True
T+045.92h,45.917,31.13,-0.002,98.0,93.3,30.4,66.5,EVACUATE,False,False,True
T+046.00h,46.0,31.87,0.0025,98.0,93.2,30.3,67.7,EVACUATE,False,True,True
T+046.08h,46.083,32.94,0.0036,98.0,93.1,30.4,69.5,EVACUATE,False,True,True
T+046.17h,46.167,32.61,-0.0011,97.9,93.0,30.5,68.9,EVACUATE,False,True,True
T+046.25h,46.25,32.53,-0.0003,97.9,92.9,30.5,68.8,EVACUATE,False,True,False
T+046.33h,46.333,32.47,-0.0002,97.8,92.8,29.6,68.6,EVACUATE,False,True,True
T+046.42h,46.417,33.16,0.0023,97.8,92.7,30.2,69.8,EVACUATE,False,True,True
T+046.50h,46.5,32.52,-0.0021,97.7,92.6,30.1,68.7,EVACUATE,False,True,True
T+046.58h,46.583,33.68,0.0039,97.7,92.5,29.6,70.6,EVACUATE,False,True,True
T+046.67h,46.667,34.18,0.0016,97.7,92.4,29.7,71.4,EVACUATE,False,True,True
T+046.75h,46.75,34.25,0.0003,97.6,92.3,30.2,71.5,EVACUATE,False,True,True
T+046.83h,46.833,33.89,-0.0012,97.6,92.2,30.1,70.9,EVACUATE,False,True,True
T+046.92h,46.917,34.1,0.0007,97.5,92.1,29.5,71.2,EVACUATE,False,False,True
T+047.00h,47.0,34.17,0.0002,97.5,92.0,29.7,71.3,EVACUATE,False,True,True
T+047.08h,47.083,33.56,-0.002,97.5,91.9,29.6,70.3,EVACUATE,False,True,True
T+047.17h,47.167,33.08,-0.0016,97.4,91.8,29.5,69.5,EVACUATE,False,True,True
T+047.25h,47.25,32.82,-0.0009,97.4,91.7,29.5,69.0,EVACUATE,False,True,True
T+047.33h,47.333,32.22,-0.002,97.3,91.6,29.5,68.0,EVACUATE,False,True,True
T+047.42h,47.417,32.21,-0.0,97.3,91.5,30.6,67.9,EVACUATE,False,True,True
T+047.50h,47.5,32.08,-0.0004,97.2,91.4,29.2,67.7,EVACUATE,False,True,True
T+047.58h,47.583,32.21,0.0004,97.2,91.3,31.4,67.9,EVACUATE,False,True,True
T+047.67h,47.667,31.99,-0.0007,97.2,91.2,30.9,67.5,EVACUATE,False,True,True
T+047.75h,47.75,32.73,0.0025,97.1,91.1,29.9,68.7,EVACUATE,False,True,True
T+047.83h,47.833,30.83,-0.0063,97.1,91.0,30.1,65.5,EVACUATE,False,True,True
T+047.92h,47.917,30.21,-0.0021,97.0,90.9,30.1,64.5,EVACUATE,False,True,True
T+048.00h,48.0,29.38,-0.0028,97.0,90.8,29.9,63.1,EVACUATE,False,True,True
T+048.08h,48.083,28.6,-0.0026,97.0,90.7,30.0,61.8,EVACUATE,False,True,True
T+048.17h,48.167,28.79,0.0007,96.9,90.6,29.9,62.1,EVACUATE,False,True,True
T+048.25h,48.25,27.84,-0.0032,96.9,90.5,30.1,60.4,EVACUATE,False,True,True
T+048.33h,48.333,28.05,0.0007,96.8,90.4,29.7,60.8,EVACUATE,False,True,True
T+048.42h,48.417,27.62,-0.0014,96.8,90.3,30.2,60.0,EVACUATE,False,True,True
T+048.50h,48.5,27.13,-0.0016,96.7,90.2,30.1,59.2,EVACUATE,False,True,True
T+048.58h,48.583,27.03,-0.0003,96.7,90.1,29.8,59.0,EVACUATE,False,True,True
T+048.67h,48.667,26.8,-0.0008,96.7,90.0,29.9,58.6,EVACUATE,False,True,True
T+048.75h,48.75,27.96,0.0039,96.6,89.9,30.3,60.5,EVACUATE,False,True,True
T+048.83h,48.833,27.44,-0.0017,96.6,89.8,30.3,59.6,EVACUATE,False,True,True
T+048.92h,48.917,27.26,-0.0006,96.5,89.7,30.0,59.3,EVACUATE,False,True,True
T+049.00h,49.0,26.71,-0.0018,96.5,89.6,30.2,58.4,EVACUATE,False,True,True
T+049.08h,49.083,27.9,0.0039,96.5,89.5,30.0,60.3,EVACUATE,False,True,True
T+049.17h,49.167,27.52,-0.0012,96.4,89.4,29.7,59.7,EVACUATE,False,True,True
T+049.25h,49.25,28.7,0.0039,96.4,89.3,29.4,61.6,EVACUATE,False,True,True
T+049.33h,49.333,29.51,0.0027,96.3,89.2,30.1,63.0,EVACUATE,False,True,True
T+049.42h,49.417,29.42,-0.0003,96.3,89.1,29.4,62.8,EVACUATE,False,True,True
T+049.50h,49.5,27.7,-0.0058,96.2,89.0,30.6,59.9,EVACUATE,False,True,False
T+049.58h,49.583,27.17,-0.0018,96.2,88.9,30.9,59.0,EVACUATE,False,True,True
T+049.67h,49.667,26.44,-0.0024,96.2,88.8,30.6,57.8,EVACUATE,False,True,True
T+049.75h,49.75,27.07,0.0021,96.1,88.7,30.0,58.8,EVACUATE,False,True,True
T+049.83h,49.833,25.85,-0.0041,96.1,88.6,29.6,56.7,EVACUATE,False,True,True
T+049.92h,49.917,26.83,0.0033,96.0,88.5,29.6,58.4,EVACUATE,False,True,True
T+050.00h,50.0,25.58,-0.0042,96.0,88.4,30.4,56.2,EVACUATE,False,False,True
T+050.08h,50.083,26.07,0.0017,96.0,88.3,30.0,57.0,EVACUATE,False,True,True
T+050.17h,50.167,26.22,0.0005,95.9,88.2,29.5,57.3,EVACUATE,False,True,True
T+050.25h,50.25,25.04,-0.004,95.9,88.1,29.9,55.3,EVACUATE,False,True,True
T+050.33h,50.333,24.67,-0.0012,95.8,88.0,29.4,54.6,EVACUATE,False,True,True
